# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  925       2.198492144774e-10       4.542969696474e-12       9.359857695779e-12       0.000000000000e+00 
  926       2.181442801293e-10       4.585646292157e-12       9.291171430324e-12       0.000000000000e+00 
  927       2.164499632517e-10       4.628001782331e-12       9.218137227453e-12       0.000000000000e+00 
  928       2.147668102891e-10       4.670015557727e-12       9.140783001291e-12       0.000000000000e+00 
  929       2.130953717114e-10       4.711666849252e-12       9.059137078748e-12       0.000000000000e+00 
  930       2.114362020233e-10       4.752934727575e-12       8.973228200788e-12       0.000000000000e+00 
  931       2.097898597752e-10       4.793798102717e-12       8.883085523684e-12       0.000000000000e+00 
  932       2.081569075727e-10       4.834235723633e-12       8.788738620278e-12       0.000000000000e+00 
  933       2.065379120872e-10       4.874226177807e-12       8.690217481247e-12       0.000000000000e+00 
  934       2.049333837019e-10       4.913749838421e-12       8.587558190617e-12       0.000000000000e+00 
  935       2.033435943981e-10       4.952794740069e-12       8.480820047006e-12       0.000000000000e+00 
  936       2.017687570419e-10       4.991350794092e-12       8.370068712565e-12       0.000000000000e+00 
  937       2.002090854914e-10       5.029407849170e-12       8.255370565023e-12       0.000000000000e+00 
  938       1.986647945990e-10       5.066955691180e-12       8.136792699720e-12       0.000000000000e+00 
  939       1.971361002124e-10       5.103984043050e-12       8.014402931657e-12       0.000000000000e+00 
  940       1.956232191772e-10       5.140482564616e-12       7.888269797528e-12       0.000000000000e+00 
  941       1.941263693382e-10       5.176440852476e-12       7.758462557764e-12       0.000000000000e+00 
  942       1.926457695412e-10       5.211848439844e-12       7.625051198572e-12       0.000000000000e+00 
  943       1.911816396353e-10       5.246694796408e-12       7.488106433979e-12       0.000000000000e+00 
  944       1.897342004740e-10       5.280969328184e-12       7.347699707864e-12       0.000000000000e+00 
  945       1.883036739176e-10       5.314661377372e-12       7.203903196005e-12       0.000000000000e+00 
  946       1.868902828347e-10       5.347760222208e-12       7.056789808120e-12       0.000000000000e+00 
  947       1.854942511040e-10       5.380255076826e-12       6.906433189900e-12       0.000000000000e+00 
  948       1.841158036163e-10       5.412135091106e-12       6.752907725055e-12       0.000000000000e+00 
  949       1.827551662762e-10       5.443389350533e-12       6.596288537354e-12       0.000000000000e+00 
  950       1.814125660037e-10       5.474006876054e-12       6.436651492662e-12       0.000000000000e+00 
  951       1.800882307363e-10       5.503976623929e-12       6.274073200984e-12       0.000000000000e+00 
  952       1.787823894308e-10       5.533287485590e-12       6.108631018502e-12       0.000000000000e+00 
  953       1.774952720647e-10       5.561928287492e-12       5.940403049615e-12       0.000000000000e+00 
  954       1.762271096387e-10       5.589887790975e-12       5.769468148984e-12       0.000000000000e+00 
  955       1.749781341779e-10       5.617154692113e-12       5.595905923565e-12       0.000000000000e+00 
  956       1.737485787336e-10       5.643717621571e-12       5.419796734655e-12       0.000000000000e+00 
  957       1.725386773858e-10       5.669565144462e-12       5.241221699930e-12       0.000000000000e+00 
  958       1.713486652441e-10       5.694685760203e-12       5.060262695485e-12       0.000000000000e+00 
  959       1.701787784501e-10       5.719067902366e-12       4.877002357873e-12       0.000000000000e+00 
  960       1.690292541790e-10       5.742699938536e-12       4.691524086149e-12       0.000000000000e+00 
  961       1.679003306416e-10       5.765570170168e-12       4.503912043906e-12       0.000000000000e+00 
  962       1.667922470856e-10       5.787666832438e-12       4.314251161316e-12       0.000000000000e+00 
  963       1.657052437980e-10       5.808978094104e-12       4.122627137174e-12       0.000000000000e+00 
  964       1.646395621065e-10       5.829492057354e-12       3.929126440933e-12       0.000000000000e+00 
  965       1.635954443817e-10       5.849196757669e-12       3.733836314747e-12       0.000000000000e+00 
  966       1.625731340384e-10       5.868080163673e-12       3.536844775510e-12       0.000000000000e+00 
  967       1.615728755378e-10       5.886130176990e-12       3.338240616897e-12       0.000000000000e+00 
  968       1.605949143890e-10       5.903334632100e-12       3.138113411405e-12       0.000000000000e+00 
  969       1.596394971511e-10       5.919681296192e-12       2.936553512391e-12       0.000000000000e+00 
  970       1.587068714350e-10       5.935157869022e-12       2.733652056113e-12       0.000000000000e+00 
  971       1.577972859048e-10       5.949751982767e-12       2.529500963770e-12       0.000000000000e+00 
  972       1.569109902801e-10       5.963451201881e-12       2.324192943544e-12       0.000000000000e+00 
  973       1.560481793567e-10       5.976245393376e-12       2.117817894625e-12       0.000000000000e+00 
  974       1.552088241455e-10       5.988133876936e-12       1.910452056047e-12       0.000000000000e+00 
  975       1.543928382027e-10       5.999118381843e-12       1.702168699023e-12       0.000000000000e+00 
  976       1.536001333753e-10       6.009200686435e-12       1.493041711773e-12       0.000000000000e+00 
  977       1.528306197961e-10       6.018382618260e-12       1.283145601108e-12       0.000000000000e+00 
  978       1.520842058782e-10       6.026666054232e-12       1.072555494018e-12       0.000000000000e+00 
  979       1.513607983097e-10       6.034052920790e-12       8.613471392505e-13       0.000000000000e+00 
  980       1.506603020486e-10       6.040545194047e-12       6.495969089022e-13       0.000000000000e+00 
  981       1.499826203175e-10       6.046144899951e-12       4.373817999981e-13       0.000000000000e+00 
  982       1.493276545980e-10       6.050854114439e-12       2.247794360787e-13       0.000000000000e+00 
  983       1.486953046258e-10       6.054674963588e-12       1.186806878374e-14       0.000000000000e+00 
  984       1.480854683853e-10       6.057609623779e-12      -2.012734205631e-13       0.000000000000e+00 
  985       1.474980421041e-10       6.059660321845e-12      -4.145655193694e-13       0.000000000000e+00 
  986       1.469329202480e-10       6.060829335229e-12      -6.279280821896e-13       0.000000000000e+00 
  987       1.463899955158e-10       6.061118992141e-12      -8.412803291405e-13       0.000000000000e+00 
  988       1.458691588335e-10       6.060531671712e-12      -1.054540844316e-12       0.000000000000e+00 
  989       1.453702993495e-10       6.059069804147e-12      -1.267627574205e-12       0.000000000000e+00 
  990       1.448933044292e-10       6.056735870887e-12      -1.480457826102e-12       0.000000000000e+00 
  991       1.444380596495e-10       6.053532404756e-12      -1.692948266527e-12       0.000000000000e+00 
  992       1.440044487940e-10       6.049461990125e-12      -1.905014919640e-12       0.000000000000e+00 
  993       1.435923538471e-10       6.044527263060e-12      -2.116573165654e-12       0.000000000000e+00 
  994       1.432016549892e-10       6.038730911483e-12      -2.327537739255e-12       0.000000000000e+00 
  995       1.428322305911e-10       6.032075675323e-12      -2.537822728011e-12       0.000000000000e+00 
  996       1.424839572091e-10       6.024564346676e-12      -2.747341570794e-12       0.000000000000e+00 
  997       1.421567095792e-10       6.016199769956e-12      -2.956007056190e-12       0.000000000000e+00 
  998       1.418503606122e-10       6.006984842055e-12      -3.163731320919e-12       0.000000000000e+00 
  999       1.415647813883e-10       5.996922512493e-12      -3.370425848248e-12       0.000000000000e+00 
 1000       1.412998411519e-10       5.986015783578e-12      -3.576001466406e-12       0.000000000000e+00 
 1001       1.410554073061e-10       5.974267710560e-12      -3.780368346999e-12       0.000000000000e+00 
 1002       1.408313454076e-10       5.961681401786e-12      -3.983436003429e-12       0.000000000000e+00 
 1003       1.406275191614e-10       5.948260018857e-12      -4.185113289305e-12       0.000000000000e+00 
 1004       1.404437904155e-10       5.934006776779e-12      -4.385308396861e-12       0.000000000000e+00 
 1005       1.402800191556e-10       5.918924944125e-12      -4.583928855372e-12       0.000000000000e+00 
 1006       1.401360634997e-10       5.903017843186e-12      -4.780881529567e-12       0.000000000000e+00 
 1007       1.400117796930e-10       5.886288850126e-12      -4.976072618045e-12       0.000000000000e+00 
 1008       1.399070221026e-10       5.868741395142e-12      -5.169407651693e-12       0.000000000000e+00 
 1009       1.398216432121e-10       5.850378962615e-12      -5.360791492097e-12       0.000000000000e+00 
 1010       1.397554936165e-10       5.831205091265e-12      -5.550128329962e-12       0.000000000000e+00 
 1011       1.397084220165e-10       5.811223374311e-12      -5.737321683524e-12       0.000000000000e+00 
 1012       1.396802531321e-10       5.790438838138e-12      -5.922284420119e-12       0.000000000000e+00 
 1013       1.396707211019e-10       5.768862099788e-12      -6.104968982511e-12       0.000000000000e+00 
 1014       1.396795351118e-10       5.746505269791e-12      -6.285337595714e-12       0.000000000000e+00 
 1015       1.397064013813e-10       5.723380579402e-12      -6.463352282982e-12       0.000000000000e+00 
 1016       1.397510231562e-10       5.699500380922e-12      -6.638974865402e-12       0.000000000000e+00 
 1017       1.398131007003e-10       5.674877148016e-12      -6.812166961480e-12       0.000000000000e+00 
 1018       1.398923312877e-10       5.649523476024e-12      -6.982889986733e-12       0.000000000000e+00 
 1019       1.399884091949e-10       5.623452082284e-12      -7.151105153274e-12       0.000000000000e+00 
 1020       1.401010256930e-10       5.596675806444e-12      -7.316773469403e-12       0.000000000000e+00 
 1021       1.402298690396e-10       5.569207610784e-12      -7.479855739194e-12       0.000000000000e+00 
 1022       1.403746244713e-10       5.541060580527e-12      -7.640312562086e-12       0.000000000000e+00 
 1023       1.405349741956e-10       5.512247924160e-12      -7.798104332468e-12       0.000000000000e+00 
 1024       1.407105973829e-10       5.482782973749e-12      -7.953191239274e-12       0.000000000000e+00 
 1025       1.409011701590e-10       5.452679185257e-12      -8.105533265565e-12       0.000000000000e+00 
 1026       1.411063655969e-10       5.421950138858e-12      -8.255090188120e-12       0.000000000000e+00 
 1027       1.413258537090e-10       5.390609539258e-12      -8.401821577026e-12       0.000000000000e+00 
 1028       1.415593014395e-10       5.358671216009e-12      -8.545686795267e-12       0.000000000000e+00 
 1029       1.418063726562e-10       5.326149123826e-12      -8.686644998309e-12       0.000000000000e+00 
 1030       1.420667281426e-10       5.293057342905e-12      -8.824655133692e-12       0.000000000000e+00 
 1031       1.423400255905e-10       5.259410079239e-12      -8.959675940619e-12       0.000000000000e+00 
 1032       1.426259195915e-10       5.225221664935e-12      -9.091665949543e-12       0.000000000000e+00 
 1033       1.429240616297e-10       5.190506558529e-12      -9.220583481754e-12       0.000000000000e+00 
 1034       1.432341000733e-10       5.155279345307e-12      -9.346386648974e-12       0.000000000000e+00 
 1035       1.435556801674e-10       5.119554737619e-12      -9.469033352938e-12       0.000000000000e+00 
 1036       1.438884440253e-10       5.083347575194e-12      -9.588481284987e-12       0.000000000000e+00 
